height,sigusd_balance_raw
632607,9999781707434
632597,9999782207434
632569,9999782276434
632532,9999782076434
632528,9999781918709
632506,9999781908709
632447,9999781917862
632342,9999782058426
632226,9999782044259
632154,9999782025185
632136,9999782017139
631983,9999781995286
631906,9999781967549
631875,9999781953044
631680,9999781903044
631671,9999781670594
631664,9999781681564
631656,9999781678624
631642,9999781637324
631636,9999781643858
631555,9999781693858
631217,9999781653858
631056,9999781692058
630988,9999781675207
630569,9999781583433
630548,9999781883433
630436,9999781862433
630345,9999773078612
630289,9999773055070
630239,9999773029292
630219,9999773027292
630172,9999773077292
630125,9999773064254
630118,9999773063397
630102,9999773055547
630078,9999773045816
630030,9999773033068
630022,9999772763086
630013,9999772792461
629996,9999772807142
629990,9999772842698
629979,9999772878163
629966,9999772913545
629959,9999772948837
629615,9999772983259
628888,9999772833259
628877,9999772832507
628688,9999772802507
628679,9999772868827
628616,9999772890948
628610,9999772910672
628603,9999772921877
628592,9999772955154
628584,9999772989236
628577,9999773023231
628563,9999773057156
628452,9999773084356
628434,9999773096543
628434,9999773096543
628427,9999773010368
628360,9999772763631
628345,9999773263631
628264,9999773463631
628262,9999774263631
628090,9999774314168
628088,9999774350553
628071,9999774423400
628058,9999774434022
628045,9999774444647
628034,9999774473133
627711,9999774575002
627694,9999774507172
627575,9999774503334
627412,9999774504334
627336,9999774471838
627058,9999774452812
627036,9999774426118
626971,9999774376855
626844,9999774366855
626802,9999774305227
626555,9999774285945
626491,9999774284096
626484,9999774320427
626477,9999774356665
626466,9999774392838
626395,9999774422361
626228,9999774399054
625825,9999774373854
625756,9999774321086
625724,9999774311672
625676,9999773947895
625598,9999776447895
625594,9999776438672
625541,9999776448672
625467,9999776430220
625432,9999776393360
625317,9999776272077
624294,9999776251577
624286,9999776266580
624282,9999776278781
624270,9999776292114
624241,9999776309972
624207,9999776329966
624180,9999776347394
624174,9999776377740
624168,9999776414929
624164,9999776452027
624156,9999776489032
624150,9999776525990
624126,9999776547243
623542,9999776534743
623515,9999780534743
623463,9999780504143
623409,9999780449143
622931,9999780430307
622928,9999783430307
622775,9999786430307
622744,9999786300307
622713,9999786228735
622574,9999786358735
622329,9999786371903
622323,9999786399092
622305,9999786410339
622148,9999786427474
622131,9999786438873
622062,9999786439373
622054,9999786739373
622008,9999787239373
621556,9999787253307
621500,9999787254153
621396,9999787154153
621389,9999787173440
621353,9999787189131
621256,9999787188040
621255,9999783731040
621216,9999783648092
621175,9999784548092
621085,9999784518238
621001,9999784454928
620947,9999784378105
620945,9999787878105
620821,9999789878105
620747,9999789903305
620661,9999790828305
620652,9999792128305
620386,9999792116305
620149,9999794516305
620099,9999794504176
620079,9999794453176
620045,9999794397710
620021,9999794383321
619996,9999794349289
619895,9999794254215
619788,9999793852809
619760,9999793580184
619742,9999793580684
619738,9999793612775
619734,9999796112775
619733,9999796245151
619727,9999796688547
619689,9999796701122
619687,9999796830066
619552,9999797088146
619549,9999797177127
619481,9999797248974
619469,9999797373480
619467,9999797380167
619417,9999797793217
619397,9999797805800
619379,9999797896180
619373,9999798075041
618859,9999798075141
618782,9999798095770
618770,9999798107149
618761,9999798128959
618758,9999798158676
618729,9999798276022
618651,9999798291427
618645,9999798319544
618638,9999798349777
618638,9999798349777
618634,9999798376300
618578,9999798450006
617844,9999798369025
617838,9999798373025
617615,9999798374025
617569,9999798406829
617529,9999798425790
617424,9999798449432
617422,9999798462071
617276,9999798486384
617239,9999798381304
617216,9999798381129
617195,9999798340065
617179,9999554914911
617050,9999554886007
617039,9999798311161
617037,9999798331606
617035,9999798346906
617029,9999798375764
616739,9999798406755
616650,9999798407755
616620,9999798406978
616563,9999798412178
616557,9999798441849
616551,9999798571649
616538,9999798601241
616534,9999798628845
616525,9999798658341
616525,9999798658341
616519,9999798686907
616484,9999798704463
616468,9999798705463
616467,9999798756125
616462,9999798785278
616452,9999798796541
616447,9999798818626
616325,9999798828936
616320,9999798726936
616143,9999799226936
616072,9999799073736
616001,9999798878736
615637,9999798910880
615433,9999797760880
615292,9999797955880
615179,9999797816904
615100,9999797816275
615063,9999798236067
614953,9999798188567
614886,9999798306661
614583,9999798467909
614502,9999798442494
614248,9999798324486
614046,9999798324986
614000,9999798394213
613887,9999798394238
613866,9999798394188
613822,9999798394238
613791,9999798453703
613759,9999798466834
613714,9999798484179
613699,9999798647036
613383,9999798522036
613356,9999798489164
613213,9999798488164
613210,9999798483164
613208,9999798468164
612830,9999798430808
612796,9999798403598
612694,9999798413598
612547,9999798400989
612507,9999798341413
612119,9999798311351
612083,9999798284947
612046,9999798227945
611338,9999798212011
611063,9999798162011
610642,9999798157411
610593,9999798098586
610444,9999798028586
610346,9999797985170
610344,9999797918622
610318,9999797736122
610289,9999797726377
610255,9999797689615
610211,9999797680086
610187,9999797661433
610178,9999797561433
609958,9999797536285
609908,9999797494049
609856,9999797480849
609807,9999797402108
609630,9999797374058
609516,9999797347863
609471,9999797269679
609312,9999797229211
609307,9999797262711
608867,9999797263711
608847,9999797233711
608811,9999797243711
608722,9999797246911
608667,9999797190889
608574,9999797029476
608573,9999560413627
608429,9999560222662
608425,9999796838511
608398,9999796952504
608395,9999797135004
608366,9999797398981
608327,9999797428681
608107,9999797969336
608103,9999797999346
608101,9999798008444
608094,9999798038307
607920,9999798067512
607803,9999798029512
607711,9999798047302
607705,9999798076965
607699,9999798106571
607690,9999798127250
607688,9999798135592
607678,9999798075592
607664,9999798087358
607662,9999798110399
607658,9999797996539
607652,9999798030361
607637,9999798052477
607628,9999798078848
607623,9999798088366
607608,9999798117498
607600,9999798146559
607595,9999798175546
607589,9999798206015
607582,9999798235756
607469,9999798250158
607462,9999798278910
607456,9999798307593
607452,9999798336333
607412,9999798346075
607406,9999798366318
607379,9999798378405
607361,9999798402297
607350,9999798359297
607344,9999798379509
607337,9999798394129
607325,9999798422425
607306,9999798450302
607202,9999798407302
607088,9999798357302
606952,9999799707302
606860,9999799702302
606860,9999799702302
606745,9999799524366
606687,9999794524366
606665,9999794503272
606637,9999794407802
606602,9999794397802
606373,9999794339204
606009,9999794041242
605953,9999793941242
605734,9999793991242
605704,9999793976242
605654,9999793983957
605570,9999793968357
605564,9999793987660
605558,9999794017109
605554,9999794047208
605526,9999793987208
605519,9999794010451
605493,9999794026522
605478,9999794052749
605464,9999794080250
605444,9999794099495
605295,9999794112815
605292,9999794112805
605124,9999793920596
605107,9999793869837
604766,9999793848986
604683,9999793848982
604662,9999793826436
604634,9999798826436
604598,9999798808951
604578,9999798762623
604566,9999798741623
604098,9999798696081
603570,9999798698081
603549,9999798678251
603448,9999798629073
603416,9999798554073
603315,9999798445213
603220,9999798435213
603214,9999798447685
603208,9999798457352
603202,9999798487661
603195,9999798517893
603182,9999798548053
603175,9999798578141
603106,9999798605528
602973,9999798575528
602893,9999798556938
602769,9999798524115
602769,9999798524115
602707,9999611878721
602613,9999611853222
602613,9999611853222
602589,9999611813222
602556,9999611808222
602471,9999615578620
602435,9999615605807
602417,9999615637010
602398,9999615663022
602289,9999615688622
602262,9999798396403
602207,9999798395443
602194,9999796395443
602190,9999794945443
602188,9999782945443
602188,9999782945443
602183,9999772825443
602183,9999772825443
602181,9999770385443
602181,9999770385443
602179,9999768742083
602177,9999768602083
602176,9999768501925
602176,9999768501925
602176,9999768501925
602173,9999637015584
602172,9999636015584
602172,9999636015584
602167,9999635775963
602147,9999635525963
602147,9999635525963
602147,9999635525963
602137,9999767837304
602134,9999768837304
602130,9999768836304
602130,9999768836304
602130,9999768836304
602126,9999772276304
602125,9999795726304
602122,9999796226304
602108,9999797266304
602075,9999797366304
602006,9999797509664
601415,9999797499664
600603,9999807499664
600490,9999807499138
600395,9999807465563
599913,9999807463563
599653,9999807425852
599221,9999807416859
598991,9999807404569
598892,9999807399407
598880,9999807395268
598516,9999807379950
598475,9999807380950
598415,9999807381950
598396,9999807368041
598335,9999807223541
598151,9999806848541
598144,9999806854328
598138,9999806860862
598131,9999806867381
598119,9999806873886
598106,9999806879108
598106,9999806879108
598093,9999807135581
598086,9999807142039
598080,9999807148481
598074,9999807154906
598068,9999807161316
598064,9999807167710
598055,9999807174088
598043,9999807180451
598036,9999807186797
598030,9999807193128
597745,9999807199654
597703,9999807193355
597695,9999807188500
597659,9999807188600
597471,9999807175748
597414,9999807176048
597394,9999806986048
597389,9999806990369
597273,9999806995127
597271,9999807000799
597261,9999800000799
597254,9999800007002
597242,9999800013398
597162,9999800017277
597157,9999799966277
597156,9999799944777
597060,9999799923777
596896,9999801123777
596853,9999801113777
596783,9999801083777
596633,9999801084777
596287,9999801092506
596281,9999801096197
596263,9999801100321
596255,9999801106385
596249,9999801112430
596213,9999801119921
596151,9999801126868
596145,9999801132867
596132,9999801138855
596118,9999801143269
596107,9999801093269
596000,9999800003269
595964,9999800147769
595935,9999800143426
